IMDb_ID,Title,Award,Oscar_Year,Character,Gender,Words,N_Chunks,Emotion_Dominant,Emotion_Anger,Emotion_Disgust,Emotion_Fear,Emotion_Joy,Emotion_Neutral,Emotion_Sadness,Emotion_Surprise
tt0280707,Gosford Park,Original Screenplay,2002,ELLEN,female,52,1,neutral,0.1126,0.1633,0.1059,0.006,0.496,0.0228,0.0935
tt0280707,Gosford Park,Original Screenplay,2002,ELSIE,female,1532,5,disgust,0.0831,0.4202,0.0512,0.0202,0.1556,0.19,0.0796
tt0280707,Gosford Park,Original Screenplay,2002,ETHEL,female,10,1,anger,0.472,0.17,0.0572,0.0061,0.0561,0.0127,0.2259
tt0280707,Gosford Park,Original Screenplay,2002,FREDDIE,male,192,1,anger,0.4195,0.2385,0.0284,0.0123,0.0899,0.0485,0.1629
tt0280707,Gosford Park,Original Screenplay,2002,GEORGE,male,450,2,neutral,0.1027,0.2409,0.0298,0.0082,0.3329,0.1691,0.1164
tt0280707,Gosford Park,Original Screenplay,2002,HENRY,male,588,2,neutral,0.0356,0.0802,0.0426,0.0101,0.3766,0.1022,0.3526
tt0280707,Gosford Park,Original Screenplay,2002,ISOBEL,female,399,2,neutral,0.0529,0.0374,0.0554,0.0485,0.4052,0.2234,0.1772
tt0280707,Gosford Park,Original Screenplay,2002,IVOR,male,557,2,surprise,0.0404,0.0831,0.169,0.0089,0.1564,0.0449,0.4974
tt0280707,Gosford Park,Original Screenplay,2002,JANET,female,29,1,neutral,0.1268,0.0767,0.1448,0.0049,0.3981,0.0443,0.2045
tt0280707,Gosford Park,Original Screenplay,2002,JENNINGS,male,1051,3,surprise,0.0106,0.0136,0.146,0.0116,0.1868,0.229,0.4025
tt0280707,Gosford Park,Original Screenplay,2002,JEREMY,male,207,1,neutral,0.1176,0.0856,0.0357,0.0901,0.5135,0.1063,0.0513
tt0280707,Gosford Park,Original Screenplay,2002,LAVINIA,female,258,1,fear,0.131,0.0864,0.3278,0.0119,0.164,0.2362,0.0427
tt0280707,Gosford Park,Original Screenplay,2002,LEWIS,male,160,1,neutral,0.1038,0.2187,0.0185,0.0106,0.3336,0.0346,0.2802
tt0280707,Gosford Park,Original Screenplay,2002,LOTTIE,female,5,1,surprise,0.0971,0.09,0.012,0.0029,0.2884,0.0052,0.5045
tt0280707,Gosford Park,Original Screenplay,2002,LOUISA,female,333,1,neutral,0.0178,0.0311,0.1176,0.038,0.5012,0.039,0.2552
tt0280707,Gosford Park,Original Screenplay,2002,MABEL,female,133,1,fear,0.023,0.0088,0.8353,0.0031,0.053,0.0164,0.0603
tt0280707,Gosford Park,Original Screenplay,2002,MAN,male,13,1,anger,0.5989,0.0998,0.0214,0.0096,0.0276,0.0192,0.2236
tt0280707,Gosford Park,Original Screenplay,2002,MARY,female,458,2,fear,0.2005,0.083,0.3708,0.0081,0.1547,0.0297,0.1532
tt0280707,Gosford Park,Original Screenplay,2002,MERRIMAN,male,37,1,disgust,0.059,0.9039,0.0039,0.0027,0.0204,0.0058,0.0042
tt0280707,Gosford Park,Original Screenplay,2002,MRS CROFT,female,516,2,disgust,0.1033,0.47,0.0259,0.0031,0.0748,0.0118,0.3111
tt0280707,Gosford Park,Original Screenplay,2002,MRS WILSON,female,1204,4,neutral,0.0209,0.0172,0.018,0.0106,0.5326,0.0654,0.3354
tt0280707,Gosford Park,Original Screenplay,2002,PROBERT,male,331,1,neutral,0.0794,0.105,0.0536,0.0141,0.5356,0.0829,0.1294
tt0280707,Gosford Park,Original Screenplay,2002,RAYMOND,male,139,1,neutral,0.012,0.0216,0.0092,0.0042,0.6947,0.0074,0.2508
tt0280707,Gosford Park,Original Screenplay,2002,RENEE,female,168,1,disgust,0.0178,0.9405,0.0078,0.0023,0.0115,0.0027,0.0175
tt0280707,Gosford Park,Original Screenplay,2002,ROBERT,male,872,3,surprise,0.0218,0.0799,0.0395,0.0054,0.1308,0.0648,0.6579
tt0280707,Gosford Park,Original Screenplay,2002,RUPERT,male,163,1,surprise,0.0257,0.0216,0.013,0.0062,0.4296,0.016,0.488
tt0280707,Gosford Park,Original Screenplay,2002,SARAH,female,149,1,surprise,0.0174,0.0643,0.0255,0.0051,0.257,0.2694,0.3613
tt0280707,Gosford Park,Original Screenplay,2002,STRUTT,male,127,1,neutral,0.0379,0.1261,0.0075,0.0024,0.7914,0.0084,0.0264
tt0280707,Gosford Park,Original Screenplay,2002,SYLVIA,female,1501,5,disgust,0.0603,0.3075,0.2959,0.0064,0.1166,0.1635,0.0498
tt0280707,Gosford Park,Original Screenplay,2002,THOMPSON,male,428,2,surprise,0.0318,0.0337,0.2341,0.0148,0.3101,0.0412,0.3343
tt0280707,Gosford Park,Original Screenplay,2002,WEISSMAN,male,825,3,surprise,0.1329,0.0275,0.0331,0.0229,0.3498,0.0215,0.4122
tt0280707,Gosford Park,Original Screenplay,2002,WILLIAM,male,461,2,surprise,0.1721,0.1561,0.069,0.0099,0.1191,0.0433,0.4305
tt0280707,Gosford Park,Original Screenplay,2002,YOUNG WOMAN,female,16,1,neutral,0.0345,0.0162,0.0954,0.0959,0.6608,0.0638,0.0333
tt0335266,Lost in Translation,Original Screenplay,2004,ANOTHER BUSINESS GUY,male,5,1,joy,0.0111,0.0043,0.0007,0.9264,0.0321,0.0098,0.0155
tt0335266,Lost in Translation,Original Screenplay,2004,BAMBI,female,11,1,neutral,0.004,0.0034,0.002,0.3346,0.4051,0.0187,0.2322
tt0335266,Lost in Translation,Original Screenplay,2004,BARTENDER,male,8,1,surprise,0.2302,0.035,0.0415,0.0286,0.2032,0.0539,0.4076
tt0335266,Lost in Translation,Original Screenplay,2004,BENZO,male,6,1,anger,0.5508,0.2604,0.018,0.0033,0.0196,0.014,0.1339
tt0335266,Lost in Translation,Original Screenplay,2004,BOB,male,1023,3,neutral,0.0741,0.1157,0.1523,0.0742,0.3621,0.1106,0.1111
tt0335266,Lost in Translation,Original Screenplay,2004,CHARLIE,male,9,1,neutral,0.04,0.0424,0.1222,0.0096,0.6749,0.0647,0.0462
tt0335266,Lost in Translation,Original Screenplay,2004,CHARLOTTE,female,1129,4,disgust,0.0822,0.197,0.1846,0.0167,0.1729,0.1807,0.166
tt0335266,Lost in Translation,Original Screenplay,2004,CONCIERGE,male,10,1,neutral,0.0104,0.0245,0.1226,0.0039,0.6816,0.0517,0.1053
tt0335266,Lost in Translation,Original Screenplay,2004,DIRECTOR,male,2,1,joy,0.083,0.0457,0.0048,0.3515,0.3075,0.0428,0.1647
tt0335266,Lost in Translation,Original Screenplay,2004,DR. KENEGARD,male,105,1,surprise,0.0152,0.0078,0.008,0.0041,0.1947,0.0045,0.7656
tt0335266,Lost in Translation,Original Screenplay,2004,ELAINE,female,100,1,neutral,0.017,0.0118,0.0161,0.0279,0.758,0.028,0.1412
tt0335266,Lost in Translation,Original Screenplay,2004,EXEC WOMAN,female,2,1,surprise,0.0634,0.0367,0.0072,0.0053,0.0363,0.0082,0.8429
tt0335266,Lost in Translation,Original Screenplay,2004,GUY,male,11,1,joy,0.1234,0.0439,0.027,0.547,0.0831,0.0114,0.1643
tt0335266,Lost in Translation,Original Screenplay,2004,HANS,male,2,1,neutral,0.0046,0.0075,0.0094,0.0183,0.8674,0.0152,0.0776
tt0335266,Lost in Translation,Original Screenplay,2004,JAZZ SINGER,female,9,1,joy,0.0012,0.0013,0.0004,0.9777,0.011,0.0017,0.0067
tt0335266,Lost in Translation,Original Screenplay,2004,JOHN,male,290,1,disgust,0.0654,0.3905,0.0336,0.0306,0.3294,0.1095,0.041
tt0335266,Lost in Translation,Original Screenplay,2004,KELLY,female,315,1,surprise,0.0166,0.0165,0.0053,0.1441,0.0613,0.0142,0.742
tt0335266,Lost in Translation,Original Screenplay,2004,LAUREN,female,46,1,surprise,0.0388,0.0098,0.0045,0.0187,0.0475,0.0351,0.8456
tt0335266,Lost in Translation,Original Screenplay,2004,LYDIA,female,197,1,joy,0.0206,0.0278,0.0051,0.6214,0.2199,0.0546,0.0505
tt0335266,Lost in Translation,Original Screenplay,2004,MAN'S VOICE,male,28,1,neutral,0.0074,0.003,0.0031,0.2866,0.4142,0.0645,0.2212
tt0335266,Lost in Translation,Original Screenplay,2004,MISS KAWASAKI,female,7,1,surprise,0.0217,0.0059,0.0066,0.0114,0.2243,0.0178,0.7123
tt0335266,Lost in Translation,Original Screenplay,2004,MOTHER,female,140,1,joy,0.0038,0.0057,0.0041,0.9069,0.0303,0.0408,0.0083
tt0335266,Lost in Translation,Original Screenplay,2004,NEW SINGER,male,21,1,joy,0.001,0.0007,0.0007,0.9699,0.0117,0.0017,0.0143
tt0335266,Lost in Translation,Original Screenplay,2004,PHOTOGRAPHER,male,7,1,disgust,0.2235,0.465,0.0681,0.0052,0.1945,0.0333,0.0104
tt0335266,Lost in Translation,Original Screenplay,2004,PRESS AGENT,male,26,1,joy,0.0162,0.0032,0.0021,0.6139,0.0787,0.0046,0.2813
tt0335266,Lost in Translation,Original Screenplay,2004,PRODUCER,unknown,4,1,neutral,0.2546,0.2023,0.0408,0.013,0.3404,0.1409,0.0081
tt0335266,Lost in Translation,Original Screenplay,2004,RECEPTION,female,33,1,neutral,0.1816,0.03,0.0225,0.0857,0.5221,0.0231,0.135
tt0335266,Lost in Translation,Original Screenplay,2004,SINGER,female,60,1,neutral,0.0195,0.0126,0.0305,0.0383,0.5536,0.0609,0.2847
tt0335266,Lost in Translation,Original Screenplay,2004,TRANSLATOR,male,38,1,neutral,0.1486,0.1328,0.029,0.003,0.6166,0.0165,0.0536
tt0335266,Lost in Translation,Original Screenplay,2004,TV HOST,male,6,1,surprise,0.0179,0.0257,0.0099,0.2496,0.3208,0.0124,0.3638
tt0335266,Lost in Translation,Original Screenplay,2004,VOICE MAIL,unknown,7,1,neutral,0.0109,0.0039,0.0018,0.0262,0.7382,0.0072,0.2119
tt0335266,Lost in Translation,Original Screenplay,2004,WOMAN,female,40,1,anger,0.4666,0.0804,0.1695,0.0148,0.1322,0.061,0.0754
tt0335266,Lost in Translation,Original Screenplay,2004,ZOE,female,5,1,anger,0.4833,0.2534,0.0447,0.0036,0.0783,0.1327,0.0038
tt0338013,Eternal Sunshine of the Spotless Mind,Original Screenplay,2005,BARTENDER,female,6,1,surprise,0.0449,0.0367,0.0111,0.0091,0.1272,0.0081,0.7629
tt0338013,Eternal Sunshine of the Spotless Mind,Original Screenplay,2005,BOYS,male,8,1,neutral,0.3139,0.2231,0.0323,0.0142,0.3471,0.05,0.0195
tt0338013,Eternal Sunshine of the Spotless Mind,Original Screenplay,2005,CARRIE,female,102,1,disgust,0.0562,0.8284,0.0728,0.0017,0.011,0.0054,0.0246
tt0338013,Eternal Sunshine of the Spotless Mind,Original Screenplay,2005,CLEMENTINE,female,4614,13,disgust,0.2306,0.3581,0.0831,0.1026,0.0943,0.0438,0.0876
tt0338013,Eternal Sunshine of the Spotless Mind,Original Screenplay,2005,CONDUCTOR,male,4,1,neutral,0.0046,0.0077,0.0138,0.0161,0.912,0.0159,0.0299
tt0338013,Eternal Sunshine of the Spotless Mind,Original Screenplay,2005,FATHER,male,50,1,neutral,0.224,0.1282,0.21,0.0041,0.2958,0.1158,0.0221
tt0338013,Eternal Sunshine of the Spotless Mind,Original Screenplay,2005,FRANK,male,66,1,disgust,0.1486,0.4914,0.0523,0.0086,0.056,0.1199,0.1232
tt0338013,Eternal Sunshine of the Spotless Mind,Original Screenplay,2005,HOLLIS,male,26,1,sadness,0.059,0.0807,0.0394,0.0047,0.1822,0.6209,0.0131
tt0338013,Eternal Sunshine of the Spotless Mind,Original Screenplay,2005,JOEL,male,3834,11,fear,0.1498,0.2336,0.3049,0.0162,0.1034,0.102,0.0901
tt0338013,Eternal Sunshine of the Spotless Mind,Original Screenplay,2005,MALE EMPLOYEE 1,male,5,1,neutral,0.0104,0.0092,0.0149,0.0073,0.7111,0.0159,0.2313
tt0338013,Eternal Sunshine of the Spotless Mind,Original Screenplay,2005,MALE EMPLOYEE 2,male,12,1,disgust,0.0418,0.8406,0.0072,0.0142,0.0675,0.0145,0.0141
tt0338013,Eternal Sunshine of the Spotless Mind,Original Screenplay,2005,MAN,male,36,1,sadness,0.0047,0.0046,0.0022,0.0103,0.0263,0.8382,0.1138
tt0338013,Eternal Sunshine of the Spotless Mind,Original Screenplay,2005,MARK,male,8,1,surprise,0.0388,0.0798,0.015,0.0077,0.0421,0.0093,0.8073
tt0338013,Eternal Sunshine of the Spotless Mind,Original Screenplay,2005,MARY,female,1148,4,disgust,0.0564,0.2558,0.2348,0.0665,0.0989,0.1226,0.165
tt0338013,Eternal Sunshine of the Spotless Mind,Original Screenplay,2005,MIERZWIAK,male,874,3,neutral,0.0851,0.0623,0.0282,0.0615,0.5457,0.1761,0.0411
tt0338013,Eternal Sunshine of the Spotless Mind,Original Screenplay,2005,MOTHER,female,27,1,sadness,0.0131,0.0249,0.0098,0.0283,0.1626,0.4151,0.3463
tt0338013,Eternal Sunshine of the Spotless Mind,Original Screenplay,2005,NAOMI,female,219,1,anger,0.367,0.3637,0.018,0.0461,0.0554,0.0385,0.1113
tt0338013,Eternal Sunshine of the Spotless Mind,Original Screenplay,2005,PATRICK,male,602,2,disgust,0.0316,0.474,0.0098,0.2802,0.0959,0.0394,0.0692
tt0338013,Eternal Sunshine of the Spotless Mind,Original Screenplay,2005,RECORDED VOICE,unknown,15,1,neutral,0.011,0.0112,0.0064,0.0023,0.8401,0.0953,0.0337
tt0338013,Eternal Sunshine of the Spotless Mind,Original Screenplay,2005,ROB,male,47,1,anger,0.6558,0.2752,0.0105,0.0044,0.0187,0.0075,0.0279
tt0338013,Eternal Sunshine of the Spotless Mind,Original Screenplay,2005,STAN,male,572,2,disgust,0.212,0.4237,0.029,0.0328,0.202,0.0723,0.0281
tt0338013,Eternal Sunshine of the Spotless Mind,Original Screenplay,2005,VOICE-OVER,male,256,1,surprise,0.0675,0.1667,0.1009,0.0134,0.0473,0.0169,0.5873
tt0338013,Eternal Sunshine of the Spotless Mind,Original Screenplay,2005,WAITRESS,female,12,1,neutral,0.1133,0.0867,0.0044,0.0318,0.7433,0.0057,0.0147
tt0375679,Crash,Original Screenplay,2006,ALLAN,male,48,1,anger,0.2855,0.1403,0.2366,0.0117,0.0583,0.0657,0.2018
tt0375679,Crash,Original Screenplay,2006,ANTHONY,male,893,3,anger,0.5882,0.1294,0.1657,0.0047,0.0315,0.0082,0.0722
tt0375679,Crash,Original Screenplay,2006,BRUCE,male,25,1,neutral,0.0206,0.0432,0.0091,0.0052,0.7244,0.009,0.1885
tt0375679,Crash,Original Screenplay,2006,CAMERON,male,420,2,anger,0.7207,0.172,0.0306,0.0086,0.0203,0.0157,0.0321
tt0375679,Crash,Original Screenplay,2006,CAROL,female,7,1,neutral,0.0148,0.0208,0.0029,0.009,0.7551,0.0084,0.189
tt0375679,Crash,Original Screenplay,2006,CHOI,male,58,1,anger,0.3836,0.0695,0.1396,0.0535,0.2393,0.0605,0.054
tt0375679,Crash,Original Screenplay,2006,CHRISTINE,female,472,2,anger,0.4512,0.4387,0.0438,0.0042,0.0166,0.0195,0.0259
tt0375679,Crash,Original Screenplay,2006,DANIEL,male,549,2,disgust,0.3327,0.3692,0.0429,0.0279,0.1266,0.0218,0.0789
tt0375679,Crash,Original Screenplay,2006,DETECTIVE CARR,male,35,1,anger,0.3037,0.2527,0.1885,0.0055,0.2,0.0307,0.019
tt0375679,Crash,Original Screenplay,2006,DIRK,male,128,1,anger,0.4507,0.4019,0.0118,0.0042,0.0461,0.0123,0.0729
tt0375679,Crash,Original Screenplay,2006,DIXON,male,256,1,neutral,0.0566,0.0289,0.385,0.0072,0.486,0.0128,0.0235
tt0375679,Crash,Original Screenplay,2006,DORRI,female,141,1,surprise,0.1789,0.1164,0.0348,0.0106,0.0375,0.04,0.5818
tt0375679,Crash,Original Screenplay,2006,ELIZABETH,female,10,1,surprise,0.2466,0.038,0.0145,0.0228,0.0268,0.0392,0.6121
tt0375679,Crash,Original Screenplay,2006,FARHAD,male,340,1,anger,0.8774,0.0523,0.0165,0.0051,0.0114,0.0108,0.0265
tt0375679,Crash,Original Screenplay,2006,FIRST A.D.,female,48,1,neutral,0.2373,0.1209,0.0367,0.1157,0.3353,0.0459,0.1083
tt0375679,Crash,Original Screenplay,2006,FLANAGAN,male,644,2,anger,0.5538,0.3326,0.0146,0.0021,0.061,0.0112,0.0247
tt0375679,Crash,Original Screenplay,2006,FRED,male,120,1,disgust,0.1307,0.5267,0.0892,0.0035,0.0717,0.0098,0.1684
tt0375679,Crash,Original Screenplay,2006,GEORGIE,male,5,1,surprise,0.0501,0.0478,0.0035,0.006,0.1604,0.0064,0.7258
tt0375679,Crash,Original Screenplay,2006,GRAHAM,male,433,2,disgust,0.2977,0.3092,0.0725,0.0123,0.1493,0.0476,0.1114
tt0375679,Crash,Original Screenplay,2006,HANSEN,male,490,2,anger,0.4885,0.2118,0.0251,0.0116,0.0324,0.0188,0.2118
tt0375679,Crash,Original Screenplay,2006,JEAN,male,490,2,anger,0.5253,0.0684,0.0325,0.012,0.064,0.0493,0.2485
tt0375679,Crash,Original Screenplay,2006,KAREN,female,88,1,surprise,0.0881,0.0436,0.0441,0.0064,0.2676,0.0257,0.5244
tt0375679,Crash,Original Screenplay,2006,KEN HO,male,43,1,sadness,0.025,0.0571,0.0091,0.004,0.1261,0.7449,0.0338
tt0375679,Crash,Original Screenplay,2006,KIM LEE,female,120,1,anger,0.4818,0.0337,0.0479,0.0218,0.0188,0.0403,0.3557
tt0375679,Crash,Original Screenplay,2006,LARA,female,107,1,anger,0.3727,0.2094,0.0946,0.0145,0.0669,0.0264,0.2156
tt0375679,Crash,Original Screenplay,2006,LOUISE,female,102,1,anger,0.4186,0.2102,0.03,0.0159,0.1628,0.1105,0.052
tt0375679,Crash,Original Screenplay,2006,LUCIEN,male,218,1,surprise,0.0421,0.0562,0.0068,0.0016,0.0191,0.0033,0.871
tt0375679,Crash,Original Screenplay,2006,MARIA,female,64,1,sadness,0.0157,0.0238,0.0179,0.0105,0.152,0.7041,0.076
tt0375679,Crash,Original Screenplay,2006,MOTORCYCLE COP,male,31,1,fear,0.1296,0.023,0.6849,0.0129,0.0892,0.0411,0.0193
tt0375679,Crash,Original Screenplay,2006,NURSE HODGES,female,9,1,fear,0.1134,0.089,0.4945,0.004,0.1049,0.0653,0.1289
tt0375679,Crash,Original Screenplay,2006,OFFICE MANAGER,unknown,30,1,neutral,0.0207,0.0878,0.0188,0.0033,0.7289,0.1037,0.0369
tt0375679,Crash,Original Screenplay,2006,OFFICER GOMEZ,male,12,1,neutral,0.0103,0.006,0.0055,0.0449,0.8485,0.0098,0.075
tt0375679,Crash,Original Screenplay,2006,OFFICER HILL,male,120,1,anger,0.6266,0.0266,0.3239,0.0024,0.0065,0.0057,0.0083
tt0375679,Crash,Original Screenplay,2006,OFFICER JOHNSON,male,102,1,anger,0.5734,0.0947,0.0598,0.006,0.1023,0.0339,0.1298
tt0375679,Crash,Original Screenplay,2006,OFFICER STONE,male,13,1,anger,0.7613,0.0247,0.0964,0.0236,0.0244,0.0232,0.0464
tt0375679,Crash,Original Screenplay,2006,PARK,male,6,1,neutral,0.0276,0.0087,0.0427,0.0026,0.69,0.0217,0.2067
tt0375679,Crash,Original Screenplay,2006,PETER,male,620,2,anger,0.6564,0.1709,0.0461,0.0092,0.0281,0.0154,0.0738
tt0375679,Crash,Original Screenplay,2006,POP RYAN,male,38,1,anger,0.8612,0.0419,0.0695,0.0028,0.0109,0.011,0.0027
tt0375679,Crash,Original Screenplay,2006,RIA,female,319,1,surprise,0.0223,0.0098,0.014,0.0025,0.01,0.0045,0.9368
tt0375679,Crash,Original Screenplay,2006,RICK,male,443,2,anger,0.3919,0.0899,0.3872,0.0048,0.0316,0.0272,0.0675
tt0375679,Crash,Original Screenplay,2006,RYAN,male,838,3,anger,0.4499,0.1949,0.0613,0.006,0.0643,0.0289,0.1948
tt0375679,Crash,Original Screenplay,2006,SEC. GUARD,male,2,1,neutral,0.1149,0.0296,0.0568,0.0504,0.6823,0.0626,0.0033
tt0375679,Crash,Original Screenplay,2006,SHANIQUA,female,245,1,sadness,0.0318,0.0905,0.0496,0.0054,0.2442,0.3473,0.2312
tt0375679,Crash,Original Screenplay,2006,SHEREEN,female,40,1,anger,0.6115,0.1101,0.0722,0.0047,0.1248,0.0553,0.0214
tt0449059,Little Miss Sunshine,Original Screenplay,2007,AMBER,female,8,1,neutral,0.016,0.0081,0.0087,0.0393,0.5428,0.1121,0.2731
tt0449059,Little Miss Sunshine,Original Screenplay,2007,ASSISTANT,female,20,1,anger,0.3563,0.0672,0.0661,0.0443,0.1502,0.0827,0.2331
tt0449059,Little Miss Sunshine,Original Screenplay,2007,BIKER,male,3,1,surprise,0.0169,0.0089,0.0367,0.0032,0.0292,0.0015,0.9037
tt0449059,Little Miss Sunshine,Original Screenplay,2007,BOY ONE,male,1,1,surprise,0.0729,0.0734,0.0165,0.034,0.0512,0.0773,0.6746
tt0449059,Little Miss Sunshine,Original Screenplay,2007,BOY TWO,male,3,1,anger,0.7751,0.1708,0.0154,0.0061,0.0094,0.0129,0.0103
tt0449059,Little Miss Sunshine,Original Screenplay,2007,COP,male,26,1,anger,0.5496,0.1514,0.0148,0.0045,0.2201,0.0554,0.0043
tt0449059,Little Miss Sunshine,Original Screenplay,2007,DOCTOR,male,71,1,sadness,0.0301,0.0429,0.0472,0.0054,0.2979,0.4594,0.1172
tt0449059,Little Miss Sunshine,Original Screenplay,2007,DWAYNE,male,295,1,anger,0.7373,0.1994,0.0118,0.0046,0.012,0.0198,0.015
tt0449059,Little Miss Sunshine,Original Screenplay,2007,FRANK,male,1414,4,anger,0.3348,0.1187,0.0175,0.0944,0.1448,0.0558,0.2341
tt0449059,Little Miss Sunshine,Original Screenplay,2007,GRANDMA,female,2,1,neutral,0.007,0.005,0.0037,0.008,0.9466,0.0078,0.0218
tt0449059,Little Miss Sunshine,Original Screenplay,2007,GRANDPA,male,781,3,disgust,0.343,0.3454,0.0254,0.0261,0.0433,0.0818,0.1351
tt0449059,Little Miss Sunshine,Original Screenplay,2007,JEFF,male,131,1,neutral,0.024,0.0098,0.0026,0.1471,0.6873,0.0279,0.1012
tt0449059,Little Miss Sunshine,Original Screenplay,2007,KIRBY,male,70,1,anger,0.4619,0.1227,0.0324,0.0345,0.0885,0.0269,0.233
tt0449059,Little Miss Sunshine,Original Screenplay,2007,LINDA,female,239,1,sadness,0.0045,0.0113,0.012,0.0132,0.1269,0.7794,0.0528
tt0449059,Little Miss Sunshine,Original Screenplay,2007,MACHINE,unknown,5,1,neutral,0.0058,0.0048,0.0019,0.0066,0.9442,0.0059,0.0308
tt0449059,Little Miss Sunshine,Original Screenplay,2007,MC,male,129,1,joy,0.026,0.0053,0.0059,0.7503,0.0954,0.0115,0.1055
tt0449059,Little Miss Sunshine,Original Screenplay,2007,MECHANIC,male,189,1,neutral,0.1349,0.1311,0.0286,0.0133,0.4808,0.0544,0.157
tt0449059,Little Miss Sunshine,Original Screenplay,2007,MISS FLORIDA,female,68,1,joy,0.033,0.0095,0.0024,0.6313,0.1263,0.0144,0.1831
tt0449059,Little Miss Sunshine,Original Screenplay,2007,OFFICIAL,female,114,1,anger,0.6999,0.071,0.0506,0.0064,0.0311,0.0802,0.0609
tt0449059,Little Miss Sunshine,Original Screenplay,2007,OLIVE,female,520,2,surprise,0.2866,0.054,0.042,0.0686,0.0725,0.0752,0.4012
tt0449059,Little Miss Sunshine,Original Screenplay,2007,PAGEANT OFFICER,male,7,1,surprise,0.2832,0.1092,0.0154,0.0057,0.0641,0.0121,0.5102
tt0449059,Little Miss Sunshine,Original Screenplay,2007,PRINCESS,female,9,1,surprise,0.0702,0.0089,0.0085,0.083,0.1272,0.0216,0.6807
tt0449059,Little Miss Sunshine,Original Screenplay,2007,PROPRIETOR,male,8,1,neutral,0.1299,0.0849,0.0537,0.0628,0.2387,0.2375,0.1925
tt0449059,Little Miss Sunshine,Original Screenplay,2007,RICHARD,male,2621,8,anger,0.3961,0.1033,0.1392,0.0752,0.0854,0.1028,0.0981
tt0449059,Little Miss Sunshine,Original Screenplay,2007,SHERYL,female,1655,5,anger,0.4399,0.138,0.1073,0.0401,0.0932,0.0873,0.0943
tt0449059,Little Miss Sunshine,Original Screenplay,2007,SOUND GUY,male,12,1,neutral,0.0129,0.0196,0.0072,0.0058,0.8927,0.015,0.0467
tt0449059,Little Miss Sunshine,Original Screenplay,2007,STAN GROSSMAN,male,79,1,anger,0.7467,0.1685,0.0222,0.0058,0.0224,0.0129,0.0215
tt0449059,Little Miss Sunshine,Original Screenplay,2007,TEEN BOY,male,3,1,disgust,0.3898,0.5847,0.0044,0.0022,0.0071,0.0103,0.0014
tt0449059,Little Miss Sunshine,Original Screenplay,2007,TROOPER,male,76,1,anger,0.4093,0.0673,0.2345,0.0138,0.0308,0.03,0.2143
tt0449059,Little Miss Sunshine,Original Screenplay,2007,TWIN GIRL ONE,female,13,1,surprise,0.0497,0.0281,0.0086,0.0069,0.0472,0.0115,0.8481
tt0449059,Little Miss Sunshine,Original Screenplay,2007,WAITRESS,female,41,1,joy,0.1461,0.038,0.009,0.3758,0.3557,0.0127,0.0626
tt0449059,Little Miss Sunshine,Original Screenplay,2007,WORKER ONE,female,13,1,neutral,0.0221,0.02,0.0093,0.0044,0.5565,0.3377,0.0501
tt0449059,Little Miss Sunshine,Original Screenplay,2007,YOUNG MAN,male,111,1,surprise,0.0581,0.0401,0.011,0.0066,0.0132,0.0121,0.8589
tt0467406,Juno,Original Screenplay,2008,ALL THREE,unknown,5,1,disgust,0.2628,0.3453,0.0181,0.0038,0.1241,0.1549,0.091
tt0467406,Juno,Original Screenplay,2008,ANNOUNCER,male,11,1,neutral,0.0092,0.0026,0.0048,0.0973,0.5127,0.0046,0.3688
tt0467406,Juno,Original Screenplay,2008,BLEEKER,male,678,2,anger,0.3276,0.3172,0.013,0.0262,0.2409,0.0326,0.0426
tt0467406,Juno,Original Screenplay,2008,BLEEKER’S MOM,female,87,1,neutral,0.0342,0.0626,0.0065,0.1154,0.7108,0.0422,0.0282
tt0467406,Juno,Original Screenplay,2008,BREN,female,540,2,disgust,0.19,0.4405,0.1315,0.0046,0.0601,0.0115,0.1618
tt0467406,Juno,Original Screenplay,2008,GERTA,female,92,1,joy,0.0316,0.0235,0.0029,0.4645,0.4337,0.0088,0.0351
tt0467406,Juno,Original Screenplay,2008,GIRL LAB PARTNER,female,94,1,anger,0.3809,0.219,0.1653,0.0029,0.1455,0.0543,0.032
tt0467406,Juno,Original Screenplay,2008,GUY LAB PARTNER,male,66,1,anger,0.633,0.1337,0.056,0.0114,0.1105,0.016,0.0394
tt0467406,Juno,Original Screenplay,2008,JUNO,female,4467,14,disgust,0.123,0.4886,0.0187,0.0285,0.1232,0.027,0.1909
tt0467406,Juno,Original Screenplay,2008,LEAH,female,587,2,disgust,0.0844,0.4529,0.1925,0.0075,0.0494,0.0245,0.1888
tt0467406,Juno,Original Screenplay,2008,MAC,male,574,2,disgust,0.3247,0.3695,0.0226,0.0113,0.122,0.0631,0.0868
tt0467406,Juno,Original Screenplay,2008,MARK,male,1223,4,surprise,0.0773,0.2653,0.024,0.0416,0.2255,0.035,0.3314
tt0467406,Juno,Original Screenplay,2008,MR. TINKER,male,16,1,neutral,0.2744,0.0502,0.0199,0.1274,0.3416,0.0124,0.1741
tt0467406,Juno,Original Screenplay,2008,MRS. BLEEKER,female,4,1,surprise,0.0638,0.0158,0.0103,0.0097,0.1036,0.0111,0.7857
