IMDb_ID,Title,Award,Character,Gender,Words,N_Sentences,Nsubj_I,Object_MeUs,N_FirstPerson_Mentions,Agency_Index,Reliable
tt10366460,CODA,Best Picture,FRANK,male,561,111,17,9,26,0.6538,True
tt10366460,CODA,Best Picture,GERTIE,female,215,39,7,3,10,0.7,True
tt10366460,CODA,Best Picture,GIO,male,60,10,0,0,0,,False
tt10366460,CODA,Best Picture,JACKIE,female,486,99,16,5,21,0.7619,True
tt10366460,CODA,Best Picture,JOANNE,female,58,11,6,1,7,0.8571,True
tt10366460,CODA,Best Picture,JOHN KAUFMAN,male,38,5,0,0,0,,False
tt10366460,CODA,Best Picture,LEO,male,335,70,14,4,18,0.7778,True
tt10366460,CODA,Best Picture,MALE JURY MEMBER,male,32,2,0,0,0,,False
tt10366460,CODA,Best Picture,MILES,male,607,108,34,8,42,0.8095,True
tt10366460,CODA,Best Picture,MONDO,male,26,4,0,1,1,0.0,False
tt10366460,CODA,Best Picture,MS. SIMON,female,48,4,0,0,0,,False
tt10366460,CODA,Best Picture,NINA,female,24,3,0,0,0,,False
tt10366460,CODA,Best Picture,RADIO,unknown,75,24,0,0,0,,False
tt10366460,CODA,Best Picture,RUBY,female,1550,315,93,12,105,0.8857,True
tt10366460,CODA,Best Picture,STUDENT,male,25,4,0,0,0,,False
tt10366460,CODA,Best Picture,TONY,male,81,10,4,0,4,1.0,False
tt15398776,Oppenheimer,Best Picture,AIR FORCE OFFICER,male,23,3,1,1,2,0.5,False
tt15398776,Oppenheimer,Best Picture,ALVAREZ,male,34,9,1,0,1,1.0,False
tt15398776,Oppenheimer,Best Picture,ARMY CAPTAIN,male,24,3,0,0,0,,False
tt15398776,Oppenheimer,Best Picture,BETHE,male,132,17,1,1,2,0.5,False
tt15398776,Oppenheimer,Best Picture,BLACKETT,male,56,15,0,0,0,,False
tt15398776,Oppenheimer,Best Picture,BOHR,male,329,51,9,5,14,0.6429,True
tt15398776,Oppenheimer,Best Picture,BORDEN,male,184,15,6,1,7,0.8571,True
tt15398776,Oppenheimer,Best Picture,BUSH,male,216,19,6,1,7,0.8571,True
tt15398776,Oppenheimer,Best Picture,BYRNES,male,45,3,0,0,0,,False
tt15398776,Oppenheimer,Best Picture,CHAIRMAN,male,73,10,1,0,1,1.0,False
tt15398776,Oppenheimer,Best Picture,CHARLOTTE,female,35,7,2,0,2,1.0,False
tt15398776,Oppenheimer,Best Picture,CHEVALIER,male,220,33,4,0,4,1.0,False
tt15398776,Oppenheimer,Best Picture,CONCERNED SCIENTIST,male,36,5,2,1,3,0.6667,False
tt15398776,Oppenheimer,Best Picture,CONDON,male,99,15,3,2,5,0.6,True
tt15398776,Oppenheimer,Best Picture,CONGRESSMAN,male,24,1,0,0,0,,False
tt15398776,Oppenheimer,Best Picture,COUNSEL,male,58,10,0,1,1,0.0,False
tt15398776,Oppenheimer,Best Picture,EINSTEIN,male,289,41,5,2,7,0.7143,True
tt15398776,Oppenheimer,Best Picture,ELTENTON,male,38,6,2,0,2,1.0,False
tt15398776,Oppenheimer,Best Picture,EVANS,male,19,2,3,0,3,1.0,False
tt15398776,Oppenheimer,Best Picture,FERMI,male,83,13,1,0,1,1.0,False
tt15398776,Oppenheimer,Best Picture,FEYNMAN,male,38,7,1,0,1,1.0,False
tt15398776,Oppenheimer,Best Picture,FRANK,male,181,26,4,1,5,0.8,True
tt15398776,Oppenheimer,Best Picture,GARRISON,male,484,46,9,1,10,0.9,True
tt15398776,Oppenheimer,Best Picture,GRAY,male,202,21,1,0,1,1.0,False
tt15398776,Oppenheimer,Best Picture,GROVES,male,1224,185,45,4,49,0.9184,True
tt15398776,Oppenheimer,Best Picture,HEISENBERG,male,39,8,2,0,2,1.0,False
tt15398776,Oppenheimer,Best Picture,HILL,male,323,13,9,1,10,0.9,True
tt15398776,Oppenheimer,Best Picture,HORNIG,male,66,11,3,1,4,0.75,False
tt15398776,Oppenheimer,Best Picture,JOHNSON,male,39,6,2,0,2,1.0,False
tt15398776,Oppenheimer,Best Picture,KISTIAKOWSKY,male,73,15,2,0,2,1.0,False
tt15398776,Oppenheimer,Best Picture,KITTY,female,769,121,34,6,40,0.85,True
tt15398776,Oppenheimer,Best Picture,LAWRENCE,male,412,70,18,1,19,0.9474,True
tt15398776,Oppenheimer,Best Picture,LOMANITZ,male,34,4,3,0,3,1.0,False
tt15398776,Oppenheimer,Best Picture,LOUDSPEAKER,unknown,20,8,0,0,0,,False
tt15398776,Oppenheimer,Best Picture,MARSHALL,male,61,6,0,0,0,,False
tt15398776,Oppenheimer,Best Picture,MORRISON,male,89,7,0,0,0,,False
tt15398776,Oppenheimer,Best Picture,NICHOLS,male,190,32,3,1,4,0.75,False
tt15398776,Oppenheimer,Best Picture,OPPENHEIMER,male,5609,815,222,34,256,0.8672,True
tt15398776,Oppenheimer,Best Picture,PASH,male,340,30,9,5,14,0.6429,True
tt15398776,Oppenheimer,Best Picture,RABI,male,677,80,16,3,19,0.8421,True
tt15398776,Oppenheimer,Best Picture,ROBB,male,1325,137,11,1,12,0.9167,True
tt15398776,Oppenheimer,Best Picture,RUTH,female,38,6,3,1,4,0.75,False
tt15398776,Oppenheimer,Best Picture,SENATE AIDE,female,561,77,10,1,11,0.9091,True
tt15398776,Oppenheimer,Best Picture,SENATOR BARTLETT,male,71,7,1,1,2,0.5,False
tt15398776,Oppenheimer,Best Picture,SENATOR MCGEE,male,112,13,1,0,1,1.0,False
tt15398776,Oppenheimer,Best Picture,SENATOR PASTORE,male,64,5,0,0,0,,False
tt15398776,Oppenheimer,Best Picture,SENATOR SCOTT,male,27,2,0,0,0,,False
tt15398776,Oppenheimer,Best Picture,SERBER,male,146,16,3,2,5,0.6,True
tt15398776,Oppenheimer,Best Picture,SNYDER,male,16,7,0,0,0,,False
tt15398776,Oppenheimer,Best Picture,STIMSON,male,164,18,2,0,2,1.0,False
tt15398776,Oppenheimer,Best Picture,STRAUSS,male,2009,253,57,18,75,0.76,True
tt15398776,Oppenheimer,Best Picture,SZILARD,male,89,11,0,1,1,0.0,False
tt15398776,Oppenheimer,Best Picture,TATLOCK,female,259,52,8,4,12,0.6667,True
tt15398776,Oppenheimer,Best Picture,TELLER,male,385,53,17,2,19,0.8947,True
tt15398776,Oppenheimer,Best Picture,TOLMAN,male,23,3,1,0,1,1.0,False
tt15398776,Oppenheimer,Best Picture,TRUMAN,male,202,26,3,1,4,0.75,False
tt15398776,Oppenheimer,Best Picture,VOICE,unknown,20,3,1,0,1,1.0,False
tt15398776,Oppenheimer,Best Picture,VOLPE,male,76,13,3,0,3,1.0,False
tt15398776,Oppenheimer,Best Picture,WEATHERMAN,male,37,10,1,0,1,1.0,False
tt15398776,Oppenheimer,Best Picture,YOUNG OPPENHEIMER,male,70,17,8,0,8,1.0,True
tt28607951,Anora,Best Picture,ALEKS,male,144,28,9,0,9,1.0,True
tt28607951,Anora,Best Picture,ANI,female,2665,629,132,60,192,0.6875,True
tt28607951,Anora,Best Picture,CRYSTAL,female,133,35,10,1,11,0.9091,True
tt28607951,Anora,Best Picture,DASHA,female,18,3,1,0,1,1.0,False
tt28607951,Anora,Best Picture,DAWN,female,110,25,5,1,6,0.8333,True
tt28607951,Anora,Best Picture,DAY GUARD,male,38,10,3,0,3,1.0,False
tt28607951,Anora,Best Picture,DIAMOND,female,163,26,4,1,5,0.8,True
tt28607951,Anora,Best Picture,GALINA,female,214,37,4,1,5,0.8,True
tt28607951,Anora,Best Picture,GARNIK,male,547,114,13,5,18,0.7222,True
tt28607951,Anora,Best Picture,HOTEL MANAGER,male,34,4,0,0,0,,False
tt28607951,Anora,Best Picture,IGOR,male,525,128,34,6,40,0.85,True
tt28607951,Anora,Best Picture,IVAN,male,1026,289,54,8,62,0.871,True
tt28607951,Anora,Best Picture,JIMMY,male,164,40,6,0,6,1.0,True
tt28607951,Anora,Best Picture,JUDGE,male,62,12,1,0,1,1.0,False
tt28607951,Anora,Best Picture,LULU,male,69,19,1,0,1,1.0,False
tt28607951,Anora,Best Picture,NIKOLAI,male,38,12,1,0,1,1.0,False
tt28607951,Anora,Best Picture,SHARNOV,male,176,36,9,2,11,0.8182,True
tt28607951,Anora,Best Picture,TOM,male,71,17,4,0,4,1.0,False
tt28607951,Anora,Best Picture,TOROS,male,2360,501,60,27,87,0.6897,True
tt28607951,Anora,Best Picture,TOW TRUCK DRIVER,male,28,7,1,1,2,0.5,False
tt28607951,Anora,Best Picture,VERA,female,34,9,0,0,0,,False
tt0169547,American Beauty,Original Screenplay,ANGELA,female,967,173,66,12,78,0.8462,True
tt0169547,American Beauty,Original Screenplay,ATTENDANT,unknown,20,3,2,0,2,1.0,False
tt0169547,American Beauty,Original Screenplay,BARBARA,female,31,11,5,0,5,1.0,True
tt0169547,American Beauty,Original Screenplay,BRAD,male,158,22,5,0,5,1.0,True
tt0169547,American Beauty,Original Screenplay,BUDDY,male,228,38,15,1,16,0.9375,True
tt0169547,American Beauty,Original Screenplay,CAROLYN,female,1304,205,74,11,85,0.8706,True
tt0169547,American Beauty,Original Screenplay,CATERING BOSS,male,17,5,1,1,2,0.5,False
tt0169547,American Beauty,Original Screenplay,COLONEL,male,294,54,11,3,14,0.7857,True
tt0169547,American Beauty,Original Screenplay,COUNTER GIRL,female,25,5,0,0,0,,False
tt0169547,American Beauty,Original Screenplay,DRIVE­THRU GIRL,female,23,5,0,0,0,,False
tt0169547,American Beauty,Original Screenplay,JANE,female,861,151,47,15,62,0.7581,True
tt0169547,American Beauty,Original Screenplay,JIM #1,male,80,17,1,0,1,1.0,False
tt0169547,American Beauty,Original Screenplay,JIM #2,male,81,16,2,1,3,0.6667,False
tt0169547,American Beauty,Original Screenplay,LESTER,male,2572,418,134,30,164,0.8171,True
tt0169547,American Beauty,Original Screenplay,RICKY,male,1194,208,68,24,92,0.7391,True
tt0169547,American Beauty,Original Screenplay,TAPE VOICE,unknown,72,5,1,0,1,1.0,False
tt0169547,American Beauty,Original Screenplay,TEENAGE GIRL #2,female,26,3,0,0,0,,False
tt0169547,American Beauty,Original Screenplay,WOMAN #1,female,18,2,0,0,0,,False
tt0169547,American Beauty,Original Screenplay,WOMAN #2,female,23,3,4,0,4,1.0,False
tt0181875,Almost Famous,Original Screenplay,AARON,male,18,3,0,0,0,,False
tt0181875,Almost Famous,Original Screenplay,ANITA,female,404,71,15,5,20,0.75,True
tt0181875,Almost Famous,Original Screenplay,BEN,male,477,68,9,4,13,0.6923,True
tt0181875,Almost Famous,Original Screenplay,CLERK,unknown,33,7,0,0,0,,False
tt0181875,Almost Famous,Original Screenplay,CO-PILOT,male,106,13,0,1,1,0.0,False
tt0181875,Almost Famous,Original Screenplay,CONCERT-GOER,unknown,43,5,1,0,1,1.0,False
tt0181875,Almost Famous,Original Screenplay,DARRYL,male,91,16,2,1,3,0.6667,False
tt0181875,Almost Famous,Original Screenplay,DAVID FELTON,male,37,11,0,1,1,0.0,False
tt0181875,Almost Famous,Original Screenplay,DENNIS HOPE,male,495,62,20,1,21,0.9524,True
tt0181875,Almost Famous,Original Screenplay,DICK,male,626,113,12,4,16,0.75,True
tt0181875,Almost Famous,Original Screenplay,DISC-JOCKEY,male,35,3,0,0,0,,False
tt0181875,Almost Famous,Original Screenplay,DOCTOR,male,91,7,2,0,2,1.0,False
tt0181875,Almost Famous,Original Screenplay,ELAINE,female,1153,170,56,14,70,0.8,True
tt0181875,Almost Famous,Original Screenplay,ESTRELLA,female,308,52,15,0,15,1.0,True
tt0181875,Almost Famous,Original Screenplay,FACT CHECKER,female,116,17,5,2,7,0.7143,True
tt0181875,Almost Famous,Original Screenplay,FAN,unknown,28,4,1,0,1,1.0,False
tt0181875,Almost Famous,Original Screenplay,FELTON,male,98,20,5,0,5,1.0,True
tt0181875,Almost Famous,Original Screenplay,JANN,male,83,14,0,0,0,,False
tt0181875,Almost Famous,Original Screenplay,JEFF,male,845,122,29,12,41,0.7073,True
tt0181875,Almost Famous,Original Screenplay,KID ON PHONE,male,29,3,0,0,0,,False
tt0181875,Almost Famous,Original Screenplay,LARRY,male,37,9,3,1,4,0.75,False
tt0181875,Almost Famous,Original Screenplay,LESLIE,female,52,12,1,1,2,0.5,False
tt0181875,Almost Famous,Original Screenplay,LESTER BANGS,male,828,110,14,3,17,0.8235,True
tt0181875,Almost Famous,Original Screenplay,MRS. DEEGAN,female,194,26,3,0,3,1.0,False
tt0181875,Almost Famous,Original Screenplay,PENNY LANE,female,1590,266,74,28,102,0.7255,True
tt0181875,Almost Famous,Original Screenplay,PILOT'S VOICE,male,34,4,0,0,0,,False
tt0181875,Almost Famous,Original Screenplay,POLEXIA,female,293,55,14,4,18,0.7778,True
tt0181875,Almost Famous,Original Screenplay,PRINCIPAL,male,74,9,0,0,0,,False
tt0181875,Almost Famous,Original Screenplay,PROMOTER,male,59,7,3,0,3,1.0,False
tt0181875,Almost Famous,Original Screenplay,QUINCE,male,106,25,1,0,1,1.0,False
tt0181875,Almost Famous,Original Screenplay,RED DOG,male,54,9,0,0,0,,False
tt0181875,Almost Famous,Original Screenplay,REG,male,17,3,0,0,0,,False
tt0181875,Almost Famous,Original Screenplay,RIC,male,86,17,1,0,1,1.0,False
tt0181875,Almost Famous,Original Screenplay,ROADIE # 2,unknown,17,3,0,0,0,,False
tt0181875,Almost Famous,Original Screenplay,RUSSELL,male,2551,431,99,41,140,0.7071,True
tt0181875,Almost Famous,Original Screenplay,SAPPHIRE,female,343,57,8,3,11,0.7273,True
tt0181875,Almost Famous,Original Screenplay,SCOTTY,male,76,15,0,0,0,,False
tt0181875,Almost Famous,Original Screenplay,STEWARDESS,female,19,1,0,0,0,,False
tt0181875,Almost Famous,Original Screenplay,TOBIN,male,41,8,0,0,0,,False
tt0181875,Almost Famous,Original Screenplay,TONY,male,27,4,1,0,1,1.0,False
tt0181875,Almost Famous,Original Screenplay,WILLIAM,male,2397,527,167,24,191,0.8743,True
tt0280707,Gosford Park,Original Screenplay,ANTHONY,male,243,15,12,2,14,0.8571,True
tt0280707,Gosford Park,Original Screenplay,ARTHUR,male,20,3,1,0,1,1.0,False
tt0280707,Gosford Park,Original Screenplay,BARNES,male,273,34,10,2,12,0.8333,True
tt0280707,Gosford Park,Original Screenplay,BERTHA,female,341,39,6,1,7,0.8571,True
tt0280707,Gosford Park,Original Screenplay,CONSTANCE,female,1404,135,60,15,75,0.8,True
tt0280707,Gosford Park,Original Screenplay,CROSBIE,male,24,3,0,0,0,,False
tt0280707,Gosford Park,Original Screenplay,DEXTER,male,192,18,3,0,3,1.0,False
tt0280707,Gosford Park,Original Screenplay,DOROTHY,female,222,24,13,4,17,0.7647,True
tt0280707,Gosford Park,Original Screenplay,ELLEN,female,52,5,0,0,0,,False
tt0280707,Gosford Park,Original Screenplay,ELSIE,female,1532,156,70,13,83,0.8434,True
tt0280707,Gosford Park,Original Screenplay,FREDDIE,male,192,24,7,1,8,0.875,True
tt0280707,Gosford Park,Original Screenplay,GEORGE,male,450,39,21,3,24,0.875,True
tt0280707,Gosford Park,Original Screenplay,HENRY,male,588,65,42,3,45,0.9333,True
tt0280707,Gosford Park,Original Screenplay,ISOBEL,female,399,35,25,2,27,0.9259,True
tt0280707,Gosford Park,Original Screenplay,IVOR,male,557,56,21,7,28,0.75,True
tt0280707,Gosford Park,Original Screenplay,JANET,female,29,3,0,1,1,0.0,False
tt0280707,Gosford Park,Original Screenplay,JENNINGS,male,1051,86,33,11,44,0.75,True
tt0280707,Gosford Park,Original Screenplay,JEREMY,male,207,13,3,0,3,1.0,False
tt0280707,Gosford Park,Original Screenplay,LAVINIA,female,258,24,10,1,11,0.9091,True
tt0280707,Gosford Park,Original Screenplay,LEWIS,male,160,16,8,1,9,0.8889,True
tt0280707,Gosford Park,Original Screenplay,LOUISA,female,333,31,18,5,23,0.7826,True
tt0280707,Gosford Park,Original Screenplay,MABEL,female,133,12,7,0,7,1.0,True
tt0280707,Gosford Park,Original Screenplay,MARY,female,458,45,13,3,16,0.8125,True
tt0280707,Gosford Park,Original Screenplay,MERRIMAN,male,37,5,1,0,1,1.0,False
tt0280707,Gosford Park,Original Screenplay,MRS CROFT,female,516,48,24,3,27,0.8889,True
tt0280707,Gosford Park,Original Screenplay,MRS WILSON,female,1204,103,46,2,48,0.9583,True
tt0280707,Gosford Park,Original Screenplay,PROBERT,male,331,27,24,2,26,0.9231,True
tt0280707,Gosford Park,Original Screenplay,RAYMOND,male,139,8,5,1,6,0.8333,True
tt0280707,Gosford Park,Original Screenplay,RENEE,female,168,19,3,2,5,0.6,True
tt0280707,Gosford Park,Original Screenplay,ROBERT,male,872,93,49,12,61,0.8033,True
tt0280707,Gosford Park,Original Screenplay,RUPERT,male,163,16,6,2,8,0.75,True
tt0280707,Gosford Park,Original Screenplay,SARAH,female,149,13,5,1,6,0.8333,True
tt0280707,Gosford Park,Original Screenplay,STRUTT,male,127,17,2,0,2,1.0,False
tt0280707,Gosford Park,Original Screenplay,SYLVIA,female,1501,138,65,13,78,0.8333,True
tt0280707,Gosford Park,Original Screenplay,THOMPSON,male,428,41,23,2,25,0.92,True
tt0280707,Gosford Park,Original Screenplay,WEISSMAN,male,825,83,43,6,49,0.8776,True
tt0280707,Gosford Park,Original Screenplay,WILLIAM,male,461,49,31,2,33,0.9394,True
tt0280707,Gosford Park,Original Screenplay,YOUNG WOMAN,female,16,2,4,0,4,1.0,False
tt0335266,Lost in Translation,Original Screenplay,BOB,male,1023,195,67,9,76,0.8816,True
tt0335266,Lost in Translation,Original Screenplay,CHARLOTTE,female,1129,195,73,7,80,0.9125,True
tt0335266,Lost in Translation,Original Screenplay,DR. KENEGARD,male,105,6,0,0,0,,False
tt0335266,Lost in Translation,Original Screenplay,ELAINE,female,100,4,1,0,1,1.0,False
tt0335266,Lost in Translation,Original Screenplay,JOHN,male,290,51,16,0,16,1.0,True
tt0335266,Lost in Translation,Original Screenplay,KELLY,female,315,30,7,1,8,0.875,True
tt0335266,Lost in Translation,Original Screenplay,LAUREN,female,46,6,0,1,1,0.0,False
tt0335266,Lost in Translation,Original Screenplay,LYDIA,female,197,40,11,0,11,1.0,True
tt0335266,Lost in Translation,Original Screenplay,MAN'S VOICE,male,28,2,2,0,2,1.0,False
tt0335266,Lost in Translation,Original Screenplay,MOTHER,female,140,5,5,3,8,0.625,True
tt0335266,Lost in Translation,Original Screenplay,NEW SINGER,male,21,2,1,0,1,1.0,False
tt0335266,Lost in Translation,Original Screenplay,PRESS AGENT,male,26,2,0,0,0,,False
tt0335266,Lost in Translation,Original Screenplay,RECEPTION,female,33,11,2,1,3,0.6667,False
tt0335266,Lost in Translation,Original Screenplay,SINGER,female,60,1,1,0,1,1.0,False
tt0335266,Lost in Translation,Original Screenplay,TRANSLATOR,male,38,6,0,0,0,,False
tt0335266,Lost in Translation,Original Screenplay,WOMAN,female,40,18,1,2,3,0.3333,False
tt0338013,Eternal Sunshine of the Spotless Mind,Original Screenplay,CARRIE,female,102,21,2,2,4,0.5,False
tt0338013,Eternal Sunshine of the Spotless Mind,Original Screenplay,CLEMENTINE,female,4614,852,323,67,390,0.8282,True
tt0338013,Eternal Sunshine of the Spotless Mind,Original Screenplay,FATHER,male,50,8,0,1,1,0.0,False
tt0338013,Eternal Sunshine of the Spotless Mind,Original Screenplay,FRANK,male,66,14,1,0,1,1.0,False
tt0338013,Eternal Sunshine of the Spotless Mind,Original Screenplay,HOLLIS,male,26,7,0,0,0,,False
tt0338013,Eternal Sunshine of the Spotless Mind,Original Screenplay,JOEL,male,3834,756,360,35,395,0.9114,True
tt0338013,Eternal Sunshine of the Spotless Mind,Original Screenplay,MAN,male,36,7,1,0,1,1.0,False
tt0338013,Eternal Sunshine of the Spotless Mind,Original Screenplay,MARY,female,1148,219,80,9,89,0.8989,True
tt0338013,Eternal Sunshine of the Spotless Mind,Original Screenplay,MIERZWIAK,male,874,160,34,3,37,0.9189,True
tt0338013,Eternal Sunshine of the Spotless Mind,Original Screenplay,MOTHER,female,27,7,2,0,2,1.0,False
tt0338013,Eternal Sunshine of the Spotless Mind,Original Screenplay,NAOMI,female,219,48,11,5,16,0.6875,True
tt0338013,Eternal Sunshine of the Spotless Mind,Original Screenplay,PATRICK,male,602,116,53,6,59,0.8983,True
tt0338013,Eternal Sunshine of the Spotless Mind,Original Screenplay,ROB,male,47,8,3,0,3,1.0,False
tt0338013,Eternal Sunshine of the Spotless Mind,Original Screenplay,STAN,male,572,133,39,1,40,0.975,True
tt0338013,Eternal Sunshine of the Spotless Mind,Original Screenplay,VOICE-OVER,male,256,38,23,4,27,0.8519,True
tt0375679,Crash,Original Screenplay,ALLAN,male,48,10,2,1,3,0.6667,False
tt0375679,Crash,Original Screenplay,ANTHONY,male,893,111,3,5,8,0.375,True
tt0375679,Crash,Original Screenplay,BRUCE,male,25,5,1,0,1,1.0,False
tt0375679,Crash,Original Screenplay,CAMERON,male,420,87,15,4,19,0.7895,True
tt0375679,Crash,Original Screenplay,CHOI,male,58,16,2,3,5,0.4,True
tt0375679,Crash,Original Screenplay,CHRISTINE,female,472,78,18,17,35,0.5143,True
tt0375679,Crash,Original Screenplay,DANIEL,male,549,87,22,9,31,0.7097,True
tt0375679,Crash,Original Screenplay,DETECTIVE CARR,male,35,10,2,0,2,1.0,False
tt0375679,Crash,Original Screenplay,DIRK,male,128,12,3,0,3,1.0,False
tt0375679,Crash,Original Screenplay,DIXON,male,256,17,8,1,9,0.8889,True
tt0375679,Crash,Original Screenplay,DORRI,female,141,27,6,0,6,1.0,True
tt0375679,Crash,Original Screenplay,FARHAD,male,340,74,21,6,27,0.7778,True
tt0375679,Crash,Original Screenplay,FIRST A.D.,female,48,10,0,0,0,,False
tt0375679,Crash,Original Screenplay,FLANAGAN,male,644,61,8,3,11,0.7273,True
tt0375679,Crash,Original Screenplay,FRED,male,120,15,4,2,6,0.6667,True
tt0375679,Crash,Original Screenplay,GRAHAM,male,433,82,17,6,23,0.7391,True
tt0375679,Crash,Original Screenplay,HANSEN,male,490,74,26,5,31,0.8387,True
tt0375679,Crash,Original Screenplay,JEAN,male,490,55,31,4,35,0.8857,True
tt0375679,Crash,Original Screenplay,KAREN,female,88,12,2,1,3,0.6667,False
tt0375679,Crash,Original Screenplay,KEN HO,male,43,9,2,1,3,0.6667,False
tt0375679,Crash,Original Screenplay,KIM LEE,female,120,29,8,0,8,1.0,True
tt0375679,Crash,Original Screenplay,LARA,female,107,35,9,3,12,0.75,True
tt0375679,Crash,Original Screenplay,LOUISE,female,102,21,8,0,8,1.0,True
tt0375679,Crash,Original Screenplay,LUCIEN,male,218,19,10,0,10,1.0,True
tt0375679,Crash,Original Screenplay,MARIA,female,64,15,3,0,3,1.0,False
tt0375679,Crash,Original Screenplay,MOTORCYCLE COP,male,31,6,1,0,1,1.0,False
tt0375679,Crash,Original Screenplay,OFFICE MANAGER,unknown,30,4,3,0,3,1.0,False
tt0375679,Crash,Original Screenplay,OFFICER HILL,male,120,20,3,0,3,1.0,False
tt0375679,Crash,Original Screenplay,OFFICER JOHNSON,male,102,13,0,0,0,,False
tt0375679,Crash,Original Screenplay,PETER,male,620,97,18,1,19,0.9474,True
tt0375679,Crash,Original Screenplay,POP RYAN,male,38,9,3,2,5,0.6,True
tt0375679,Crash,Original Screenplay,RIA,female,319,41,17,3,20,0.85,True
tt0375679,Crash,Original Screenplay,RICK,male,443,59,16,4,20,0.8,True
tt0375679,Crash,Original Screenplay,RYAN,male,838,119,32,7,39,0.8205,True
tt0375679,Crash,Original Screenplay,SHANIQUA,female,245,33,11,1,12,0.9167,True
tt0375679,Crash,Original Screenplay,SHEREEN,female,40,9,1,0,1,1.0,False
tt0449059,Little Miss Sunshine,Original Screenplay,ASSISTANT,female,20,9,0,0,0,,False
tt0449059,Little Miss Sunshine,Original Screenplay,COP,male,26,4,0,0,0,,False
tt0449059,Little Miss Sunshine,Original Screenplay,DOCTOR,male,71,15,3,0,3,1.0,False
tt0449059,Little Miss Sunshine,Original Screenplay,DWAYNE,male,295,70,19,4,23,0.8261,True
tt0449059,Little Miss Sunshine,Original Screenplay,FRANK,male,1414,322,57,7,64,0.8906,True
tt0449059,Little Miss Sunshine,Original Screenplay,GRANDPA,male,781,151,36,7,43,0.8372,True
tt0449059,Little Miss Sunshine,Original Screenplay,JEFF,male,131,9,2,1,3,0.6667,False
tt0449059,Little Miss Sunshine,Original Screenplay,KIRBY,male,70,22,3,0,3,1.0,False
tt0449059,Little Miss Sunshine,Original Screenplay,LINDA,female,239,30,5,0,5,1.0,True
tt0449059,Little Miss Sunshine,Original Screenplay,MC,male,129,22,0,0,0,,False
tt0449059,Little Miss Sunshine,Original Screenplay,MECHANIC,male,189,20,4,0,4,1.0,False
tt0449059,Little Miss Sunshine,Original Screenplay,MISS FLORIDA,female,68,18,4,2,6,0.6667,True
tt0449059,Little Miss Sunshine,Original Screenplay,OFFICIAL,female,114,18,6,2,8,0.75,True
tt0449059,Little Miss Sunshine,Original Screenplay,OLIVE,female,520,160,27,0,27,1.0,True
tt0449059,Little Miss Sunshine,Original Screenplay,RICHARD,male,2621,518,83,16,99,0.8384,True
tt0449059,Little Miss Sunshine,Original Screenplay,SHERYL,female,1655,378,52,8,60,0.8667,True
tt0449059,Little Miss Sunshine,Original Screenplay,STAN GROSSMAN,male,79,18,4,0,4,1.0,False
tt0449059,Little Miss Sunshine,Original Screenplay,TROOPER,male,76,13,2,0,2,1.0,False
tt0449059,Little Miss Sunshine,Original Screenplay,WAITRESS,female,41,12,1,0,1,1.0,False
tt0449059,Little Miss Sunshine,Original Screenplay,YOUNG MAN,male,111,25,3,1,4,0.75,False
tt0467406,Juno,Original Screenplay,BLEEKER,male,678,111,38,6,44,0.8636,True
tt0467406,Juno,Original Screenplay,BLEEKER’S MOM,female,87,16,4,0,4,1.0,False
tt0467406,Juno,Original Screenplay,BREN,female,540,72,17,1,18,0.9444,True
tt0467406,Juno,Original Screenplay,GERTA,female,92,10,1,0,1,1.0,False
tt0467406,Juno,Original Screenplay,GIRL LAB PARTNER,female,94,13,4,1,5,0.8,True
tt0467406,Juno,Original Screenplay,GUY LAB PARTNER,male,66,10,5,1,6,0.8333,True
tt0467406,Juno,Original Screenplay,JUNO,female,4467,658,258,32,290,0.8897,True
tt0467406,Juno,Original Screenplay,LEAH,female,587,91,14,3,17,0.8235,True
tt0467406,Juno,Original Screenplay,MAC,male,574,81,19,7,26,0.7308,True
tt0467406,Juno,Original Screenplay,MARK,male,1223,206,64,13,77,0.8312,True
tt0467406,Juno,Original Screenplay,MR. TINKER,male,16,2,0,0,0,,False
tt0467406,Juno,Original Screenplay,NERD,male,25,3,0,0,0,,False
tt0467406,Juno,Original Screenplay,NURSE,female,21,4,0,0,0,,False
tt0467406,Juno,Original Screenplay,PUNK RECEPTIONIST,female,78,11,2,1,3,0.6667,False
tt0467406,Juno,Original Screenplay,ROLLO,male,120,17,0,0,0,,False
tt0467406,Juno,Original Screenplay,SU-CHIN,female,52,11,4,0,4,1.0,False
tt0467406,Juno,Original Screenplay,TOUGH GIRL,female,18,5,0,0,0,,False
tt0467406,Juno,Original Screenplay,ULTRASOUND TECH,female,78,14,3,1,4,0.75,False
tt0467406,Juno,Original Screenplay,VANESSA,female,772,142,34,11,45,0.7556,True
tt0467406,Juno,Original Screenplay,VIJAY,male,60,11,1,0,1,1.0,False
tt0887912,The Hurt Locker,Original Screenplay,BECKHAM,male,153,40,0,1,1,0.0,False
tt0887912,The Hurt Locker,Original Screenplay,CAMBRIDGE,male,197,39,8,1,9,0.8889,True
tt0887912,The Hurt Locker,Original Screenplay,COLONEL REED,male,99,17,1,1,2,0.5,False
tt0887912,The Hurt Locker,Original Screenplay,DISPATCH,unknown,47,12,0,0,0,,False
